name,align_cutoff_head_slv,align_cutoff_tail_slv,align_filter_slv,align_quality_slv,aligned_slv,lca_tax_slv,nearest_slv,turn
CXWJ01006813.1_2943-3815(-),0,0,,99,2020-12-10 20:48:23,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;,AF033558.1.1.1533~0.995 CXWJ01006813.1.2949.4408~0.994 FP929003.1.1384637.1386163~0.992 JZQY01000029.1.135.1671~0.991 FPLP01005034.1.15.1341~0.991 KC683233.1.1.1530~0.986 FPLM01005888.1.8.1526~0.984 GQ487929.1.1.1486~0.974 KJ808006.1.1.1484~0.972 GQ487925.1.1.1496~0.971 ,turn-check disabled
CXWJ01025705.1_1542-2427(+),0,0,,99,2020-12-10 20:48:23,Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage;,CXWJ01025705.1.1003.2422~0.991 FPLP01007145.1.13.1523~0.966 FPLS01033705.1.10.1524~0.954 JN178874.1.1.1533~0.953 FPLS01013726.1.11.1523~0.953 FPLS01038166.1.9.1523~0.953 FPLM01005731.1.11.1525~0.951 JN178362.1.1.1530~0.947 FPLS01026291.1.12.1527~0.946 FJ478514.1.1.1495~0.938 ,turn-check disabled
CXWJ01008971.1_4073-4949(-),0,0,,99,2020-12-10 20:48:23,Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus Alysiosphaera;,CXWJ01008971.1.4079.5565~0.993 AY428766.1.1.1509~0.985 JN638450.1.1.1441~0.943 JN638451.1.1.1429~0.941 HQ397225.1.1.1454~0.936 KX752940.1.1.1447~0.934 JQ427792.1.1.1445~0.934 FJ478715.1.1.1451~0.933 JQ427519.1.1.1475~0.933 JX079422.1.1.1487~0.932 ,turn-check disabled
CXWJ01011239.1_22517-23413(-),0,0,,99,2020-12-10 20:48:23,Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage;,CXWJ01011239.1.22523.23935~0.992 KX097571.1.1.1526~0.956 JN178049.1.1.1452~0.952 FPLS01031078.1.15.1429~0.952 FPLS01009471.1.1.1440~0.951 AF234702.1.1.1599~0.949 FPLS01040638.1.16.1449~0.949 JN178385.1.1.1474~0.948 FPLS01005662.1.9.1518~0.946 FPLS01001951.1.15.1433~0.945 ,turn-check disabled
CXWJ01001556.1_1659-2126(-),0,0,,100,2020-12-10 20:48:23,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;,CXWJ01001556.1.674.2166~1.000 AF234759.1.1.1507~0.964 KJ807949.1.1.1476~0.961 KC255322.1.1.1472~0.959 EU134083.1.1.1304~0.959 HQ640515.1.1.1372~0.959 FQ659778.1.1.1331~0.955 FQ659015.1.1.1333~0.955 JN869156.1.1.1502~0.955 FR846923.1.1.1370~0.955 ,turn-check disabled
CXWJ01000322.1_91062-91579(+),0,0,,100,2020-12-10 20:48:23,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;,CXWJ01000322.1.91024.92517~1.000 FPLP01003092.1.5.1449~0.969 JN391727.1.1.1479~0.963 CU466727.1.1.1342~0.961 DQ232754.1.1.1413~0.938 EU104036.1.1.1437~0.934 JN391877.1.1.1475~0.934 HQ385626.1.1.1374~0.928 FPLP01000910.1.15.1505~0.928 MH041003.1.1.1347~0.926 ,turn-check disabled
CXWJ01041679.1_1962-2429(-),0,0,,100,2020-12-10 20:48:23,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;,KC554473.1.1.1515~1.000 AP012052.1.5062.6584~1.000 AP012052.1.2360807.2362329~1.000 LMGU01000001.1.3505138.3506664~1.000 LT629692.1.2944211.2945736~1.000 AB042072.1.1.1505~0.998 AY741722.1.1.1513~0.998 AB042070.1.1.1506~0.998 AJ717362.1.1.1514~0.998 CBVQ010000169.1.16978.18487~0.998 ,turn-check disabled
CXWJ01001530.1_10-599(+),0,0,,99,2020-12-10 20:48:24,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;,AJ784892.1.1.1509~0.939 CP002691.1.3841917.3843420~0.939 CP002691.1.2497956.2499459~0.939 GQ396874.1.1.1502~0.930 AJ786320.1.1.1478~0.927 JN869119.1.1.1509~0.913 JN679072.1.1.1482~0.908 JN391585.1.1.1481~0.908 JN391872.1.1.1485~0.908 JN391572.1.1.1497~0.908 ,turn-check disabled
CXWJ01004164.1_2354-2839(-),0,0,,99,2020-12-10 20:48:24,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;,KC554940.1.1.1541~0.963 KC554917.1.1.1540~0.961 JN177860.1.1.1548~0.961 KC554152.1.1.1541~0.959 FPLS01001113.1.1.1211~0.959 KC554214.1.1.1541~0.957 KC554605.1.1.1540~0.953 JN178419.1.1.1545~0.953 KC554083.1.1.1542~0.951 KT905810.1.1.1538~0.948 ,turn-check disabled
CXWJ01010271.1_0-743(+),0,0,,95,2020-12-10 20:48:24,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;,KC541305.1.1.1507~0.966 KF441555.1.1.1501~0.966 GQ253121.1.1.1506~0.966 FJ447541.1.1.1506~0.966 FJ464977.1.1.1507~0.966 AM167562.1.1.1492~0.966 AM230493.1.1.1550~0.965 AM167558.1.1.1497~0.965 AM167564.1.1.1496~0.965 JXQR01000012.1.10.1527~0.965 ,turn-check disabled
CXWJ01005360.1_10-544(+),0,0,,92,2020-12-10 20:48:24,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;,AF234761.1.1.1463~0.993 KC683013.1.1.1461~0.991 DQ376555.1.1.1467~0.985 FPLP01007541.1.6.1453~0.981 AF234740.1.1.1464~0.978 CP012661.1.3388242.3389692~0.976 CP012661.1.4102517.4103969~0.976 AF234729.1.1.1466~0.974 AF234715.1.1.1461~0.974 FM956479.1.1.1445~0.974 ,turn-check disabled
CXWJ01004159.1_591-2408(+),0,1,,99,2020-12-10 20:48:24,Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Silicofilosea;Euglyphida;,CXWJ01004159.1.593.2401~0.993 AJ418788.1.1.1817~0.979 AJ418787.2.1.1815~0.951 AJ418791.1.1.1812~0.925 EF023835.1.1.2131~0.921 AJ418789.1.1.1814~0.920 AJ418792.1.1.1818~0.919 AJ418785.2.1.1808~0.919 EF025021.1.1.1807~0.918 EF024528.1.1.1808~0.913 ,turn-check disabled
CXWJ01031955.1_1-479(+),0,0,,99,2020-12-10 20:48:24,Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;,JN977215.1.1.1544~0.958 JX138693.1.1.1552~0.944 JN178696.1.1.1478~0.941 JN977141.1.1.1508~0.941 KC541028.1.1.1535~0.939 JN977255.1.1.1526~0.939 JN178490.1.1.1528~0.935 KC540977.1.1.1530~0.935 JX193430.1.1.1526~0.935 FPLS01043442.1.17.1520~0.935 ,turn-check disabled
CXWJ01001531.1_794-1401(+),0,0,,99,2020-12-10 20:48:24,Bacteria;Chloroflexi;Anaerolineae;SBR1031;,CXWJ01001531.1.2.1396~0.988 FPLP01002552.1.16.1479~0.984 GU389348.1.1.1266~0.965 FPLS01049200.1.9.1471~0.960 GU389505.1.1.1227~0.952 JN869071.1.1.1480~0.951 JN977367.1.1.1494~0.947 FPLP01006585.1.16.1483~0.936 JQ800911.1.1.1465~0.911 AP011791.1.5515.7014~0.903 ,turn-check disabled
CXWK01044866.1_7293-9109(-),0,0,,99,2020-12-10 20:48:24,Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Lophotrochozoa;Annelida;Clitellata;Oligochaeta;Haplotaxida;,CXWK01044866.1.7301.9108~0.996 U95946.1.1.1821~0.987 AF411871.1.1.1805~0.982 AF360992.1.1.1815~0.981 AF360994.1.1.1815~0.980 AF411869.1.1.1812~0.975 AF411870.1.1.1810~0.969 GU070887.1.1.1770~0.968 GU070893.1.1.1829~0.967 AF209455.1.1.1787~0.967 ,turn-check disabled
CXWK01086492.1_686-1409(-),0,0,,99,2020-12-10 20:48:24,Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Nematozoa;Nematoda;Chromadorea;Diplogasterida;,EU306343.1.1.1769~0.924 AUST01037318.1.652.2426~0.920 LC210624.1.1.1706~0.916 AB455210.1.1.1706~0.910 U61759.1.1.1682~0.909 LC210625.1.1.1716~0.884 AB477079.1.1.1666~0.884 EU196025.1.1.1743~0.881 JX163980.1.1.1666~0.881 AFFK01019367.1.4914.6647~0.873 ,turn-check disabled
CXWK01016458.1_988-1867(+),0,0,,100,2020-12-10 20:48:24,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,LS483371.1.5758726.5760252~1.000 LS483371.1.3936992.3938518~1.000 LT629767.1.6642507.6644047~1.000 LT629767.1.6647981.6649521~1.000 LT629767.1.5340432.5341972~1.000 LT629767.1.4152330.4153870~1.000 LT629767.1.4614680.4616220~1.000 LT629767.1.5017074.5018614~1.000 LT629767.1.6044477.6046017~1.000 AF068259.1.1.1515~1.000 ,turn-check disabled
CXWK01097436.1_1462-2286(+),0,0,,99,2020-12-10 20:48:24,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Oligohymenophorea;Peritrichia;uncultured;,AB902384.1.1.1750~0.995 AB901562.1.1.1751~0.959 AB902005.1.1.1751~0.931 AB902479.1.1.1749~0.928 JN020239.1.1.1584~0.927 LC150125.1.1.1655~0.924 AB902541.1.1.1751~0.920 KU363242.1.1.1472~0.891 AF401524.1.1.1690~0.891 KU363247.1.1.1473~0.888 ,turn-check disabled
CXWK01072417.1_782-2592(+),0,4,,99,2020-12-10 20:48:25,Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Lophotrochozoa;Rotifera;Bdelloidea;Adinetida;,APKA01105891.1.43.1849~0.994 JQDR02014929.1.2156.3961~0.983 CAWI020040928.1.3973.5779~0.981 GARO01004421.1.9.1815~0.978 U41281.1.1.1789~0.962 DQ089736.1.1.1764~0.950 DQ089732.1.1.1765~0.949 MH429976.1.1.1745~0.945 KF561095.1.1.1725~0.933 KF561102.1.1.1731~0.932 ,turn-check disabled
CXWK01085656.1_1-1245(-),0,0,,99,2020-12-10 20:48:25,Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;,CEOE01007823.1.4128.5910~0.971 LC222857.1.1.1682~0.970 EF165132.1.1.1763~0.970 AB721074.1.1.1669~0.969 GU290078.1.1.1787~0.969 AB749105.1.1.1665~0.969 EF100210.1.1.1526~0.969 HQ438190.1.1.1611~0.969 AB771864.1.1.1673~0.968 AY651079.1.1.1701~0.968 ,turn-check disabled
CXWK01054989.1_2663-3879(+),0,0,,99,2020-12-10 20:48:25,Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Oligohymenophorea;Peritrichia;Zoothamnium;,CXWK01054989.1.2253.3872~0.990 DQ868356.1.1.1728~0.975 AB902071.1.1.1733~0.970 JX178767.1.1.1731~0.968 DQ662853.1.1.1651~0.968 KF790904.1.1.2171~0.965 JX178768.1.1.1728~0.963 DQ868353.1.1.1652~0.960 AB902204.1.1.1733~0.947 KU869709.1.1.1730~0.945 ,turn-check disabled
CXWK01083674.1_434-958(-),0,0,,99,2020-12-10 20:48:25,Eukaryota;Discoba;Discicristata;Euglenozoa;Kinetoplastea;Metakinetoplastina;Eubodonida;Bodo;,AY753982.1.1.2138~0.924 AY753983.1.1.2134~0.922 KT072103.1.1.2136~0.920 AY490224.1.1.2147~0.920 AY490222.1.1.2003~0.918 AY753984.1.1.2141~0.916 AY490232.1.1.2134~0.916 AY490230.1.1.2138~0.916 AY028451.1.1.2144~0.914 AY753978.1.1.2168~0.912 ,turn-check disabled
CXWK01010583.1_2404-3279(-),0,0,,99,2020-12-10 20:48:25,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;,FN687453.1.1.1531~0.997 JN868871.1.1.1533~0.991 LT828648.1.2388005.2389533~0.989 AY328760.1.1.1531~0.986 HM438556.1.1.1489~0.985 JN417563.1.1.1533~0.981 LN885086.1.1778939.1780466~0.981 CP011801.1.1275118.1276644~0.977 X82558.1.1.1533~0.976 CZLC01000025.1.104530.106049~0.975 ,turn-check disabled
CXWK01013418.1_1919-2797(+),0,0,,99,2020-12-10 20:48:25,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;,X87150.1.1.1554~0.998 Y17301.1.1.1550~0.995 AJ306612.1.1.1520~0.991 CP019433.1.489040.490600~0.984 CP019433.1.1824395.1825955~0.984 CP019433.1.1134747.1136307~0.984 CP019433.1.1741636.1743196~0.984 CP019433.1.1607055.1608615~0.984 CP019433.1.1598116.1599676~0.983 KC541423.1.1.1556~0.982 ,turn-check disabled
CXWK01002603.1_20389-21261(+),0,0,,99,2020-12-10 20:48:25,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;,AF033558.1.1.1533~0.995 CXWJ01006813.1.2949.4408~0.994 FP929003.1.1384637.1386163~0.992 JZQY01000029.1.135.1671~0.991 FPLP01005034.1.15.1341~0.991 KC683233.1.1.1530~0.986 FPLM01005888.1.8.1526~0.984 GQ487929.1.1.1486~0.974 KJ808006.1.1.1484~0.972 GQ487925.1.1.1496~0.971 ,turn-check disabled
CXWK01037176.1_5826-6699(-),0,0,,99,2020-12-10 20:48:25,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;,CP032825.1.56100.57605~0.990 CP032823.1.69871.71376~0.990 CP032825.1.1264110.1265615~0.990 CP032823.1.785256.786761~0.990 CP032825.1.83730.85235~0.990 CP032823.1.102401.103906~0.990 CP032825.1.302516.304021~0.990 CP032825.1.540386.541891~0.990 CP032823.1.568634.570139~0.990 LNTC01000128.1.1493.2969~0.990 ,turn-check disabled
CXWK01007901.1_356-1229(+),0,0,,99,2020-12-10 20:48:25,Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;PHOS-HE36;,FPLP01005131.1.11.1523~0.992 FPLP01012712.1.5.1516~0.989 FPLP01011116.1.10.1522~0.985 FPLP01001377.1.13.1525~0.984 KT834687.1.1.1497~0.973 JX222112.1.1.1492~0.969 JX224603.1.1.1492~0.969 KT834809.1.1.1497~0.968 KP717499.1.1.1493~0.966 EU266920.1.1.1496~0.966 ,turn-check disabled
CXWK01006675.1_821-1702(+),0,0,,99,2020-12-10 20:48:26,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Gordonia;,AY650265.3.1.1520~0.999 BAEE01000084.1.3835.5352~0.986 AB162800.1.1.1499~0.986 BAED01000079.1.3969.5477~0.981 BACI01000096.1.25.1542~0.981 CP027433.1.1211194.1212716~0.980 CP027433.1.1669893.1671415~0.980 CP027433.1.2633741.2635263~0.980 AB162799.1.1.1509~0.980 BAFD01000032.1.10.1527~0.978 ,turn-check disabled
CXWK01078033.1_1241-3216(-),0,4,,99,2020-12-10 20:48:26,Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Diptera;,CXWK01078033.1.1252.3215~0.992 AB902443.1.1.1989~0.928 AJ391743.1.1.2060~0.924 AJ391746.1.1.2044~0.924 AJ391738.1.1.2064~0.923 AJ391736.1.1.2053~0.922 AJ391739.1.1.2048~0.919 AJ391742.1.1.2050~0.919 AJ391728.1.1.2101~0.919 AJ391747.1.1.2115~0.919 ,turn-check disabled
CXWK01000859.1_5846-6731(+),0,0,,99,2020-12-10 20:48:26,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Candidatus Microthrix;,FPLM01002571.1.16.1519~0.989 FPLP01011977.1.15.1411~0.984 FPLM01004279.1.12.1515~0.981 KJ808269.1.1.1487~0.973 KJ808310.1.1.1481~0.972 KJ808213.1.1.1451~0.969 KJ808458.1.1.1487~0.965 KJ808274.1.1.1487~0.965 KJ808311.1.1.1500~0.965 KJ808484.1.1.1487~0.965 ,turn-check disabled
CXWK01000304.1_18946-19827(-),0,0,,99,2020-12-10 20:48:26,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;uncultured;,CXWK01000304.1.18952.20458~0.994 FPLM01000371.1.10.1515~0.982 JN023433.1.1.1479~0.973 EF632905.1.1.1520~0.969 FJ889256.1.1.1475~0.968 JX193402.1.1.1510~0.966 JN023558.1.1.1474~0.965 JQ427280.1.1.1476~0.964 JQ425929.1.1.1477~0.961 KC554166.1.1.1514~0.961 ,turn-check disabled
CXWK01000134.1_30543-31429(+),0,0,,99,2020-12-10 20:48:26,Bacteria;Planctomycetota;OM190;,CXWK01000134.1.29888.31424~0.993 GQ389066.1.1.1520~0.927 FLOH01000118.1.218629.220166~0.906 GQ261303.1.1.1461~0.902 HQ397471.1.1.1543~0.893 KX177747.1.1.1534~0.891 FJ497293.1.1.1505~0.875 GQ351235.1.1.1469~0.866 KX177227.1.1.1472~0.866 FJ628174.1.1.1541~0.863 ,turn-check disabled
CXWK01003239.1_1402-2282(+),0,0,,99,2020-12-10 20:48:26,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;uncultured;,CXWK01003239.1.771.2277~0.994 JQ428188.1.1.1481~0.994 FPLS01041255.1.11.1517~0.994 JQ426020.1.1.1481~0.992 HQ857696.1.1.1491~0.967 HQ120532.1.1.1497~0.960 FJ545466.1.1.1513~0.960 JN023433.1.1.1479~0.953 CXWK01000304.1.18952.20458~0.952 JX193426.1.1.1511~0.952 ,turn-check disabled
CXWK01030201.1_55510-56387(+),0,0,,100,2020-12-10 20:48:26,Bacteria;Patescibacteria;Parcubacteria;,CXWK01030201.1.54919.56391~1.000 JX105555.1.1.1449~0.869 KX123439.1.1.1728~0.869 LCCT01000003.1.75191.76924~0.852 LBYN01000004.1.75254.76972~0.852 LFCO01000003.1.47066.48563~0.847 FPLL01003617.1.12.1455~0.842 AWSN01000001.1.338194.339805~0.839 KF945046.1.1.1250~0.838 JX105709.1.1.1459~0.836 ,turn-check disabled
CXWK01000240.1_19970-20849(-),0,0,,99,2020-12-10 20:48:26,Bacteria;Actinobacteriota;Acidimicrobiia;,CXWK01000240.1.19976.21481~0.994 KC554510.1.1.1502~0.939 KC554506.1.1.1520~0.939 KC554938.1.1.1519~0.931 KC554504.1.1.1518~0.928 KT905798.1.1.1518~0.928 KC554845.1.1.1501~0.926 KC554647.1.1.1516~0.925 FJ769514.1.1.1471~0.923 JQ427543.1.1.1479~0.923 ,turn-check disabled
CXWK01087191.1_1042-1898(+),0,0,,99,2020-12-10 20:48:26,Bacteria;Patescibacteria;Microgenomatia;Candidatus Roizmanbacteria;,CXWK01087191.1.408.1893~0.985 MGBE01000011.1.96718.98231~0.849 MGBF01000001.1.518933.520481~0.834 KC540954.1.1.1511~0.833 MGAN01000009.1.22622.24294~0.832 KX123529.1.1.1503~0.824 KX123530.1.1.1503~0.824 JF922573.1.1.1478~0.819 AQSN01000027.1.16246.17745~0.818 MFOM01000064.1.6537.8212~0.817 ,turn-check disabled
CXWK01090562.1_116-969(+),0,0,,99,2020-12-10 20:48:27,Bacteria;Patescibacteria;Microgenomatia;Candidatus Daviesbacteria;,JN409121.1.1.1377~0.913 FPLS01021669.1.9.1445~0.906 FPLS01033693.1.9.1444~0.870 JF429106.1.1.1442~0.868 JQ861373.1.1.1420~0.864 AM991209.1.1.1377~0.856 LBYB01000015.1.11686.14777~0.855 JX105695.1.1.1434~0.852 DQ298001.2.1.1380~0.851 KM108692.1.1.1413~0.844 ,turn-check disabled
CXWK01092853.1_5-645(-),0,0,,98,2020-12-10 20:48:27,Archaea;Iainarchaeota;Iainarchaeia;Iainarchaeales;Candidatus Iainarchaeum;,ASMS01000005.1.11641.13084~0.942 AQRS01000026.1.3862.5336~0.831 KP308724.1.198.1690~0.823 ASMR01000001.1.18974.20405~0.822 CP010424.1.162769.164251~0.822 KP308725.1.3030.4519~0.817 KP308728.1.2325.3574~0.812 KP308729.1.1.1189~0.806 KJ566486.1.1.946~0.802 EF444621.1.1.1188~0.798 ,turn-check disabled
CXWK01091466.1_516-1459(-),0,0,,100,2020-12-10 20:48:27,Bacteria;Patescibacteria;Parcubacteria;,CXWK01091466.1.512.2069~1.000 KX123463.1.1.1595~0.796 MFWA01000017.1.15698.17300~0.789 AWSN01000001.1.338194.339805~0.787 KX123639.1.1.1296~0.786 MFUC01000009.1.27055.28670~0.783 MHLU01000031.1.963.2524~0.776 DQ336981.1.1.1547~0.769 KX123439.1.1.1728~0.765 MHUZ01000027.1.7592.9075~0.764 ,turn-check disabled
CXWK01028031.1_16715-17557(+),0,2,,99,2020-12-10 20:48:27,Bacteria;Patescibacteria;Gracilibacteria;,CXWK01028031.1.16070.17555~0.992 JX040386.1.1.1468~0.944 KC189793.1.1.1471~0.925 HQ860703.1.1.1440~0.924 FPLP01004040.1.16.1473~0.847 JX223479.1.1.1439~0.841 JX223638.1.1.1439~0.840 JX221737.1.1.1440~0.838 GQ355005.1.1.1448~0.834 ATLU01001521.1.394.1849~0.834 ,turn-check disabled
CXWK01097844.1_4758-6578(-),0,0,,69,2020-12-10 20:48:27,Unclassified;,,turn-check disabled
CXWK01101015.1_533-1360(+),0,0,,99,2020-12-10 20:48:27,Bacteria;Patescibacteria;ABY1;Candidatus Uhrbacteria;,FPLP01000612.1.15.1492~0.967 FPLL01002585.1.10.1485~0.921 AF050610.1.1.1420~0.869 MF040525.1.1.1466~0.869 AY493985.1.1.1418~0.868 KX123584.1.1.1484~0.865 LCAH01000003.1.23730.25224~0.856 KX123556.1.1.1493~0.852 KX123559.1.1.1492~0.850 MGDR01000024.1.16494.17987~0.848 ,turn-check disabled
CXWK01023260.1_2153-2829(+),0,0,,99,2020-12-10 20:48:27,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;uncultured;,CU917889.1.1.1341~0.994 FPLP01005772.1.2.1501~0.994 KF697488.1.1.1227~0.984 EU812989.1.1.1412~0.978 KC001642.1.1.1349~0.970 KF786486.1.1.1374~0.970 KF697444.1.1.1227~0.959 HF922318.1.1.1499~0.953 FPLS01054526.1.10.1507~0.953 HM270385.1.1.1337~0.948 ,turn-check disabled
CXWK01045635.1_676-1271(-),0,0,,99,2020-12-10 20:48:27,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;,FPLP01010832.1.10.1526~0.988 KC914427.1.1.1524~0.973 FPLP01007499.1.9.1525~0.971 FPLP01002188.1.10.1523~0.971 FPLP01001147.1.11.1523~0.960 FPLK01003021.1.1.1452~0.958 JN868894.1.1.1525~0.951 KT835641.1.1.1501~0.943 JN981951.1.1.1503~0.941 DQ234131.2.1.1544~0.938 ,turn-check disabled
CXWK01008079.1_4-473(-),0,0,,100,2020-12-10 20:48:28,Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;,CU922843.1.1.1298~1.000 CU922538.1.1.1322~1.000 CU922863.1.1.1324~1.000 CU923211.1.1.1324~1.000 AY548941.1.1.1469~0.998 CU922310.1.1.1301~0.998 FPLP01004070.1.11.1494~0.998 FPLP01003268.1.23.1505~0.998 FPLP01013325.1.1.1254~0.998 FPLP01011139.1.11.1493~0.998 ,turn-check disabled
CXWK01043068.1_2108-2959(+),0,0,,99,2020-12-10 20:48:27,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;,CXWK01043068.1.1482.2954~0.992 AB630790.1.1.1461~0.897 FPLP01000582.1.16.1391~0.894 FPLM01001845.1.15.1388~0.886 JF922429.1.1.1493~0.858 AB286410.1.1.1448~0.854 AB286352.1.1.1460~0.853 JN023884.1.1.1421~0.847 HM856393.1.1.1454~0.846 AB286434.1.1.1391~0.837 ,turn-check disabled
CXWK01005437.1_318-1048(+),0,0,,99,2020-12-10 20:48:27,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Tessaracoccus;,FPLM01005926.1.16.1513~0.996 KM650575.1.1.1442~0.992 KJ808207.1.1.1486~0.992 JHVD01000039.1.3672.5169~0.992 KF668596.1.1.1434~0.992 CP019229.1.512364.513901~0.992 CP019229.1.1083883.1085420~0.992 FPLM01006930.1.11.1511~0.992 FPLP01000422.1.11.1507~0.992 LC093423.1.1.1481~0.989 ,turn-check disabled
CXWK01023071.1_632-1201(-),0,0,,99,2020-12-10 20:48:28,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;,DQ376570.1.1.1460~0.986 KC683251.1.1.1462~0.986 EF632760.1.1.1464~0.986 FPLP01002041.1.11.1455~0.986 KC683279.1.1.1461~0.979 AF234758.1.1.1463~0.977 KC683256.1.1.1460~0.977 KC683280.1.1.1462~0.975 AYNO01000221.1.209.1678~0.975 KC683034.1.1.1460~0.974 ,turn-check disabled
CXWK01000156.1_1-624(+),0,0,,99,2020-12-10 20:48:28,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,LNBW01000020.1.3540.5059~0.981 FPLM01007072.1.1.1501~0.968 FPLP01012035.1.1.1502~0.966 FPLS01009683.1.16.1519~0.960 FPLL01008796.1.14.1518~0.958 FPLP01004963.1.16.1518~0.958 FPLL01001525.1.1.1386~0.957 FPLL01006028.1.8.1511~0.955 FPLS01021597.1.16.1519~0.953 FPLP01006891.1.15.1498~0.952 ,turn-check disabled
CXWK01005736.1_10227-10709(-),0,0,,99,2020-12-10 20:48:28,Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;uncultured;,JN868902.1.1.1545~0.998 Z95721.1.1.1546~0.994 JQ426260.1.1.1509~0.994 FJ152864.1.1.1509~0.992 JQ428501.1.1.1508~0.990 HM438225.1.1.1504~0.988 FPLP01011240.1.17.1411~0.988 FPLL01008822.1.11.1544~0.985 FPLL01007009.1.11.1544~0.985 FPLL01003875.1.16.1549~0.985 ,turn-check disabled
CXWK01093954.1_2-599(+),0,0,,99,2020-12-10 20:48:28,Bacteria;Patescibacteria;Microgenomatia;Candidatus Daviesbacteria;,FPLS01021669.1.9.1445~0.926 JN409121.1.1.1377~0.893 FPLS01033693.1.9.1444~0.873 JX105695.1.1.1434~0.863 JQ861373.1.1.1420~0.859 KM108692.1.1.1413~0.854 AM991209.1.1.1377~0.851 LBYB01000015.1.11686.14777~0.851 JF429106.1.1.1442~0.846 LBZY01000024.1.1073.4083~0.843 ,turn-check disabled
CXWK01088837.1_648-1515(+),0,0,,99,2020-12-10 20:48:28,Bacteria;Patescibacteria;Microgenomatia;Candidatus Levybacteria;,CXWK01088837.1.62.1510~0.979 KJ817795.1.1.1424~0.875 LBZT01000014.1.5487.7298~0.872 AB252963.1.1.1431~0.865 KX123592.1.1.1475~0.864 KX123621.1.1.1454~0.855 KC255279.1.1.1426~0.843 KC255266.1.1.1426~0.842 KJ192154.1.1.1454~0.839 DQ404808.1.1.1420~0.839 ,turn-check disabled
